Title,KAZ index,Sanskrit,Devanagari/Hindi,Bengali,Gujarati,Kannada,Malayalam,Telugu
Chapter 3.14,sa cedalpamapi kārayitvā na kārayetkṛtamevāsya vidyāt || KAZ_03.14.09 ||,स चेदल्पमपि कारयित्वा न कारयेत्कृतमेवास्य विद्यात् ॥ कZ_०३.१४.०९ ॥,স চেদল্পমপি কারযিত্বা ন কারযেত্কৃতমেবাস্য বিদ্যাত্ ॥ কZ_০৩.১৪.০৯ ॥,સ ચેદલ્પમપિ કારયિત્વા ન કારયેત્કૃતમેવાસ્ય વિદ્યાત્ ॥ કZ_૦૩.૧૪.૦૯ ॥,ಸ ಚೇದಲ್ಪಮಪಿ ಕಾರಯಿತ್ವಾ ನ ಕಾರಯೇತ್ಕೃತಮೇವಾಸ್ಯ ವಿದ್ಯಾತ್ ॥ ಕZ_೦೩.೧೪.೦೯ ॥,സ ചേദല്പമപി കാരയിത്വാ ന കാരയേത്കൃതമേവാസ്യ വിദ്യാത് ॥ കZ_൦൩.൧൪.൦൯ ॥,స చేదల్పమపి కారయిత్వా న కారయేత్కృతమేవాస్య విద్యాత్ ॥ కZ_౦౩.౧౪.౦౯ ॥
Chapter 3.14,deśakālātipātanena karmaṇāmanyathākaraṇe vā nāsakāmaḥ kṛtamanumanyeta || KAZ_03.14.10 ||,देशकालातिपातनेन कर्मणामन्यथाकरणे वा नासकामः कृतमनुमन्येत ॥ कZ_०३.१४.१० ॥,দেশকালাতিপাতনেন কর্মণামন্যথাকরণে বা নাসকামঃ কৃতমনুমন্যেত ॥ কZ_০৩.১৪.১০ ॥,દેશકાલાતિપાતનેન કર્મણામન્યથાકરણે વા નાસકામઃ કૃતમનુમન્યેત ॥ કZ_૦૩.૧૪.૧૦ ॥,ದೇಶಕಾಲಾತಿಪಾತನೇನ ಕರ್ಮಣಾಮನ್ಯಥಾಕರಣೇ ವಾ ನಾಸಕಾಮಃ ಕೃತಮನುಮನ್ಯೇತ ॥ ಕZ_೦೩.೧೪.೧೦ ॥,ദേശകാലാതിപാതനേന കര്മണാമന്യഥാകരണേ വാ നാസകാമഃ കൃതമനുമന്യേത ॥ കZ_൦൩.൧൪.൧൦ ॥,దేశకాలాతిపాతనేన కర్మణామన్యథాకరణే వా నాసకామః కృతమనుమన్యేత ॥ కZ_౦౩.౧౪.౧౦ ॥
Chapter 3.14,sambhāṣitādadhikakriyāyāṃ prayāsaṃ na moghaṃ kuryāt || KAZ_03.14.11 ||,सम्भाषितादधिकक्रियायां प्रयासं न मोघं कुर्यात् ॥ कZ_०३.१४.११ ॥,সম্ভাষিতাদধিকক্রিযাযাং প্রযাসং ন মোঘং কুর্যাত্ ॥ কZ_০৩.১৪.১১ ॥,સમ્ભાષિતાદધિકક્રિયાયાં પ્રયાસં ન મોઘં કુર્યાત્ ॥ કZ_૦૩.૧૪.૧૧ ॥,ಸಮ್ಭಾಷಿತಾದಧಿಕಕ್ರಿಯಾಯಾಂ ಪ್ರಯಾಸಂ ನ ಮೋಘಂ ಕುರ್ಯಾತ್ ॥ ಕZ_೦೩.೧೪.೧೧ ॥,സമ്ഭാഷിതാദധികക്രിയായാം പ്രയാസം ന മോഘം കുര്യാത് ॥ കZ_൦൩.൧൪.൧൧ ॥,సమ్భాషితాదధికక్రియాయాం ప్రయాసం న మోఘం కుర్యాత్ ॥ కZ_౦౩.౧౪.౧౧ ॥
Chapter 3.14,tena saṃghabhṛtā vyākhyātāḥ || KAZ_03.14.12 ||,तेन संघभृता व्याख्याताः ॥ कZ_०३.१४.१२ ॥,তেন সংঘভৃতা ব্যাখ্যাতাঃ ॥ কZ_০৩.১৪.১২ ॥,તેન સંઘભૃતા વ્યાખ્યાતાઃ ॥ કZ_૦૩.૧૪.૧૨ ॥,ತೇನ ಸಂಘಭೃತಾ ವ್ಯಾಖ್ಯಾತಾಃ ॥ ಕZ_೦೩.೧೪.೧೨ ॥,തേന സംഘഭൃതാ വ്യാഖ്യാതാഃ ॥ കZ_൦൩.൧൪.൧൨ ॥,తేన సంఘభృతా వ్యాఖ్యాతాః ॥ కZ_౦౩.౧౪.౧౨ ॥
Chapter 3.14,teṣāmādhiḥ saptarātramāsīta || KAZ_03.14.13 ||,तेषामाधिः सप्तरात्रमासीत ॥ कZ_०३.१४.१३ ॥,তেষামাধিঃ সপ্তরাত্রমাসীত ॥ কZ_০৩.১৪.১৩ ॥,તેષામાધિઃ સપ્તરાત્રમાસીત ॥ કZ_૦૩.૧૪.૧૩ ॥,ತೇಷಾಮಾಧಿಃ ಸಪ್ತರಾತ್ರಮಾಸೀತ ॥ ಕZ_೦೩.೧೪.೧೩ ॥,തേഷാമാധിഃ സപ്തരാത്രമാസീത ॥ കZ_൦൩.൧൪.൧൩ ॥,తేషామాధిః సప్తరాత్రమాసీత ॥ కZ_౦౩.౧౪.౧౩ ॥
Chapter 3.14,tato'nyamupasthāpayetkarmaniṣpākaṃ ca || KAZ_03.14.14 ||,ततोऽन्यमुपस्थापयेत्कर्मनिष्पाकं च ॥ कZ_०३.१४.१४ ॥,ততোঽন্যমুপস্থাপযেত্কর্মনিষ্পাকং চ ॥ কZ_০৩.১৪.১৪ ॥,તતોઽન્યમુપસ્થાપયેત્કર્મનિષ્પાકં ચ ॥ કZ_૦૩.૧૪.૧૪ ॥,ತತೋಽನ್ಯಮುಪಸ್ಥಾಪಯೇತ್ಕರ್ಮನಿಷ್ಪಾಕಂ ಚ ॥ ಕZ_೦೩.೧೪.೧೪ ॥,തതോഽന്യമുപസ്ഥാപയേത്കര്മനിഷ്പാകം ച ॥ കZ_൦൩.൧൪.൧൪ ॥,తతోఽన్యముపస్థాపయేత్కర్మనిష్పాకం చ ॥ కZ_౦౩.౧౪.౧౪ ॥
Chapter 3.14,na cānivedya bhartuḥ saṃghaḥ kaṃcitpariharedupanayedvā || KAZ_03.14.15 ||,न चानिवेद्य भर्तुः संघः कंचित्परिहरेदुपनयेद्वा ॥ कZ_०३.१४.१५ ॥,ন চানিবেদ্য ভর্তুঃ সংঘঃ কংচিত্পরিহরেদুপনযেদ্বা ॥ কZ_০৩.১৪.১৫ ॥,ન ચાનિવેદ્ય ભર્તુઃ સંઘઃ કંચિત્પરિહરેદુપનયેદ્વા ॥ કZ_૦૩.૧૪.૧૫ ॥,ನ ಚಾನಿವೇದ್ಯ ಭರ್ತುಃ ಸಂಘಃ ಕಂಚಿತ್ಪರಿಹರೇದುಪನಯೇದ್ವಾ ॥ ಕZ_೦೩.೧೪.೧೫ ॥,ന ചാനിവേദ്യ ഭര്തുഃ സംഘഃ കംചിത്പരിഹരേദുപനയേദ്വാ ॥ കZ_൦൩.൧൪.൧൫ ॥,న చానివేద్య భర్తుః సంఘః కంచిత్పరిహరేదుపనయేద్వా ॥ కZ_౦౩.౧౪.౧౫ ॥
Chapter 3.14,tasyātikrame caturviṃśatipaṇo daṇḍaḥ || KAZ_03.14.16 ||,तस्यातिक्रमे चतुर्विंशतिपणो दण्डः ॥ कZ_०३.१४.१६ ॥,তস্যাতিক্রমে চতুর্বিংশতিপণো দণ্ডঃ ॥ কZ_০৩.১৪.১৬ ॥,તસ્યાતિક્રમે ચતુર્વિંશતિપણો દણ્ડઃ ॥ કZ_૦૩.૧૪.૧૬ ॥,ತಸ್ಯಾತಿಕ್ರಮೇ ಚತುರ್ವಿಂಶತಿಪಣೋ ದಣ್ಡಃ ॥ ಕZ_೦೩.೧೪.೧೬ ॥,തസ്യാതിക്രമേ ചതുര്വിംശതിപണോ ദണ്ഡഃ ॥ കZ_൦൩.൧൪.൧൬ ॥,తస్యాతిక్రమే చతుర్వింశతిపణో దణ్డః ॥ కZ_౦౩.౧౪.౧౬ ॥
Chapter 3.14,saṃghena parihṛtasyārdhadaṇḍaḥ | iti bhṛtakādhikāraḥ || KAZ_03.14.17 ||,संघेन परिहृतस्यार्धदण्डः । इति भृतकाधिकारः ॥ कZ_०३.१४.१७ ॥,সংঘেন পরিহৃতস্যার্ধদণ্ডঃ । ইতি ভৃতকাধিকারঃ ॥ কZ_০৩.১৪.১৭ ॥,સંઘેન પરિહૃતસ્યાર્ધદણ્ડઃ । ઇતિ ભૃતકાધિકારઃ ॥ કZ_૦૩.૧૪.૧૭ ॥,ಸಂಘೇನ ಪರಿಹೃತಸ್ಯಾರ್ಧದಣ್ಡಃ । ಇತಿ ಭೃತಕಾಧಿಕಾರಃ ॥ ಕZ_೦೩.೧೪.೧೭ ॥,സംഘേന പരിഹൃതസ്യാര്ധദണ്ഡഃ । ഇതി ഭൃതകാധികാരഃ ॥ കZ_൦൩.൧൪.൧൭ ॥,సంఘేన పరిహృతస్యార్ధదణ్డః । ఇతి భృతకాధికారః ॥ కZ_౦౩.౧౪.౧౭ ॥
Chapter 3.14,saṃghabhṛtāḥ sambhūyasamutthātāro vā yathāsambhāṣitaṃ vetanaṃ samaṃ vā vibhajeran || KAZ_03.14.18 ||,संघभृताः सम्भूयसमुत्थातारो वा यथासम्भाषितं वेतनं समं वा विभजेरन् ॥ कZ_०३.१४.१८ ॥,সংঘভৃতাঃ সম্ভূযসমুত্থাতারো বা যথাসম্ভাষিতং বেতনং সমং বা বিভজেরন্ ॥ কZ_০৩.১৪.১৮ ॥,સંઘભૃતાઃ સમ્ભૂયસમુત્થાતારો વા યથાસમ્ભાષિતં વેતનં સમં વા વિભજેરન્ ॥ કZ_૦૩.૧૪.૧૮ ॥,ಸಂಘಭೃತಾಃ ಸಮ್ಭೂಯಸಮುತ್ಥಾತಾರೋ ವಾ ಯಥಾಸಮ್ಭಾಷಿತಂ ವೇತನಂ ಸಮಂ ವಾ ವಿಭಜೇರನ್ ॥ ಕZ_೦೩.೧೪.೧೮ ॥,സംഘഭൃതാഃ സമ്ഭൂയസമുത്ഥാതാരോ വാ യഥാസമ്ഭാഷിതം വേതനം സമം വാ വിഭജേരന് ॥ കZ_൦൩.൧൪.൧൮ ॥,సంఘభృతాః సమ్భూయసముత్థాతారో వా యథాసమ్భాషితం వేతనం సమం వా విభజేరన్ ॥ కZ_౦౩.౧౪.౧౮ ॥
Chapter 3.14,karṣaṇavaidehakā vā sasyapaṇyārambhaparyavasānāntare sannasya yathākṛtasya karmaṇaḥ pratyaṃśaṃ dadyuḥ || KAZ_03.14.19 ||,कर्षणवैदेहका वा सस्यपण्यारम्भपर्यवसानान्तरे सन्नस्य यथाकृतस्य कर्मणः प्रत्यंशं दद्युः ॥ कZ_०३.१४.१९ ॥,কর্ষণবৈদেহকা বা সস্যপণ্যারম্ভপর্যবসানান্তরে সন্নস্য যথাকৃতস্য কর্মণঃ প্রত্যংশং দদ্যুঃ ॥ কZ_০৩.১৪.১৯ ॥,કર્ષણવૈદેહકા વા સસ્યપણ્યારમ્ભપર્યવસાનાન્તરે સન્નસ્ય યથાકૃતસ્ય કર્મણઃ પ્રત્યંશં દદ્યુઃ ॥ કZ_૦૩.૧૪.૧૯ ॥,ಕರ್ಷಣವೈದೇಹಕಾ ವಾ ಸಸ್ಯಪಣ್ಯಾರಮ್ಭಪರ್ಯವಸಾನಾನ್ತರೇ ಸನ್ನಸ್ಯ ಯಥಾಕೃತಸ್ಯ ಕರ್ಮಣಃ ಪ್ರತ್ಯಂಶಂ ದದ್ಯುಃ ॥ ಕZ_೦೩.೧೪.೧೯ ॥,കര്ഷണവൈദേഹകാ വാ സസ്യപണ്യാരമ്ഭപര്യവസാനാന്തരേ സന്നസ്യ യഥാകൃതസ്യ കര്മണഃ പ്രത്യംശം ദദ്യുഃ ॥ കZ_൦൩.൧൪.൧൯ ॥,కర్షణవైదేహకా వా సస్యపణ్యారమ్భపర్యవసానాన్తరే సన్నస్య యథాకృతస్య కర్మణః ప్రత్యంశం దద్యుః ॥ కZ_౦౩.౧౪.౧౯ ॥
Chapter 3.14,puruṣopasthāne samagramaṃśaṃ dadyuḥ || KAZ_03.14.20 ||,पुरुषोपस्थाने समग्रमंशं दद्युः ॥ कZ_०३.१४.२० ॥,পুরুষোপস্থানে সমগ্রমংশং দদ্যুঃ ॥ কZ_০৩.১৪.২০ ॥,પુરુષોપસ્થાને સમગ્રમંશં દદ્યુઃ ॥ કZ_૦૩.૧૪.૨૦ ॥,ಪುರುಷೋಪಸ್ಥಾನೇ ಸಮಗ್ರಮಂಶಂ ದದ್ಯುಃ ॥ ಕZ_೦೩.೧೪.೨೦ ॥,പുരുഷോപസ്ഥാനേ സമഗ്രമംശം ദദ്യുഃ ॥ കZ_൦൩.൧൪.൨൦ ॥,పురుషోపస్థానే సమగ్రమంశం దద్యుః ॥ కZ_౦౩.౧౪.౨౦ ॥
Chapter 3.14,saṃsiddhe tūddhṛtapaṇye sannasya tadānīmeva pratyaṃśaṃ dadyuḥ || KAZ_03.14.21 ||,संसिद्धे तूद्धृतपण्ये सन्नस्य तदानीमेव प्रत्यंशं दद्युः ॥ कZ_०३.१४.२१ ॥,সংসিদ্ধে তূদ্ধৃতপণ্যে সন্নস্য তদানীমেব প্রত্যংশং দদ্যুঃ ॥ কZ_০৩.১৪.২১ ॥,સંસિદ્ધે તૂદ્ધૃતપણ્યે સન્નસ્ય તદાનીમેવ પ્રત્યંશં દદ્યુઃ ॥ કZ_૦૩.૧૪.૨૧ ॥,ಸಂಸಿದ್ಧೇ ತೂದ್ಧೃತಪಣ್ಯೇ ಸನ್ನಸ್ಯ ತದಾನೀಮೇವ ಪ್ರತ್ಯಂಶಂ ದದ್ಯುಃ ॥ ಕZ_೦೩.೧೪.೨೧ ॥,സംസിദ്ധേ തൂദ്ധൃതപണ്യേ സന്നസ്യ തദാനീമേവ പ്രത്യംശം ദദ്യുഃ ॥ കZ_൦൩.൧൪.൨൧ ॥,సంసిద్ధే తూద్ధృతపణ్యే సన్నస్య తదానీమేవ ప్రత్యంశం దద్యుః ॥ కZ_౦౩.౧౪.౨౧ ॥
Chapter 3.14,sāmānyā hi pathisiddhiścāsiddhiśca || KAZ_03.14.22 ||,सामान्या हि पथिसिद्धिश्चासिद्धिश्च ॥ कZ_०३.१४.२२ ॥,সামান্যা হি পথিসিদ্ধিশ্চাসিদ্ধিশ্চ ॥ কZ_০৩.১৪.২২ ॥,સામાન્યા હિ પથિસિદ્ધિશ્ચાસિદ્ધિશ્ચ ॥ કZ_૦૩.૧૪.૨૨ ॥,ಸಾಮಾನ್ಯಾ ಹಿ ಪಥಿಸಿದ್ಧಿಶ್ಚಾಸಿದ್ಧಿಶ್ಚ ॥ ಕZ_೦೩.೧೪.೨೨ ॥,സാമാന്യാ ഹി പഥിസിദ്ധിശ്ചാസിദ്ധിശ്ച ॥ കZ_൦൩.൧൪.൨൨ ॥,సామాన్యా హి పథిసిద్ధిశ్చాసిద్ధిశ్చ ॥ కZ_౦౩.౧౪.౨౨ ॥
Chapter 3.14,prakrānte tu karmaṇi svasthasyāpakrāmato dvādaśapaṇo daṇḍaḥ || KAZ_03.14.23 ||,प्रक्रान्ते तु कर्मणि स्वस्थस्यापक्रामतो द्वादशपणो दण्डः ॥ कZ_०३.१४.२३ ॥,প্রক্রান্তে তু কর্মণি স্বস্থস্যাপক্রামতো দ্বাদশপণো দণ্ডঃ ॥ কZ_০৩.১৪.২৩ ॥,પ્રક્રાન્તે તુ કર્મણિ સ્વસ્થસ્યાપક્રામતો દ્વાદશપણો દણ્ડઃ ॥ કZ_૦૩.૧૪.૨૩ ॥,ಪ್ರಕ್ರಾನ್ತೇ ತು ಕರ್ಮಣಿ ಸ್ವಸ್ಥಸ್ಯಾಪಕ್ರಾಮತೋ ದ್ವಾದಶಪಣೋ ದಣ್ಡಃ ॥ ಕZ_೦೩.೧೪.೨೩ ॥,പ്രക്രാന്തേ തു കര്മണി സ്വസ്ഥസ്യാപക്രാമതോ ദ്വാദശപണോ ദണ്ഡഃ ॥ കZ_൦൩.൧൪.൨൩ ॥,ప్రక్రాన్తే తు కర్మణి స్వస్థస్యాపక్రామతో ద్వాదశపణో దణ్డః ॥ కZ_౦౩.౧౪.౨౩ ॥
Chapter 3.14,na ca prākāmyamapakramaṇe || KAZ_03.14.24 ||,न च प्राकाम्यमपक्रमणे ॥ कZ_०३.१४.२४ ॥,ন চ প্রাকাম্যমপক্রমণে ॥ কZ_০৩.১৪.২৪ ॥,ન ચ પ્રાકામ્યમપક્રમણે ॥ કZ_૦૩.૧૪.૨૪ ॥,ನ ಚ ಪ್ರಾಕಾಮ್ಯಮಪಕ್ರಮಣೇ ॥ ಕZ_೦೩.೧೪.೨೪ ॥,ന ച പ്രാകാമ്യമപക്രമണേ ॥ കZ_൦൩.൧൪.൨൪ ॥,న చ ప్రాకామ్యమపక్రమణే ॥ కZ_౦౩.౧౪.౨౪ ॥
Chapter 3.14,coraṃ tvabhayapūrvaṃ karmaṇaḥ pratyaṃśena grāhayeddadyātpratyaṃśamabhayaṃ ca || KAZ_03.14.25 ||,चोरं त्वभयपूर्वं कर्मणः प्रत्यंशेन ग्राहयेद्दद्यात्प्रत्यंशमभयं च ॥ कZ_०३.१४.२५ ॥,চোরং ত্বভযপূর্বং কর্মণঃ প্রত্যংশেন গ্রাহযেদ্দদ্যাত্প্রত্যংশমভযং চ ॥ কZ_০৩.১৪.২৫ ॥,ચોરં ત્વભયપૂર્વં કર્મણઃ પ્રત્યંશેન ગ્રાહયેદ્દદ્યાત્પ્રત્યંશમભયં ચ ॥ કZ_૦૩.૧૪.૨૫ ॥,ಚೋರಂ ತ್ವಭಯಪೂರ್ವಂ ಕರ್ಮಣಃ ಪ್ರತ್ಯಂಶೇನ ಗ್ರಾಹಯೇದ್ದದ್ಯಾತ್ಪ್ರತ್ಯಂಶಮಭಯಂ ಚ ॥ ಕZ_೦೩.೧೪.೨೫ ॥,ചോരം ത്വഭയപൂര്വം കര്മണഃ പ്രത്യംശേന ഗ്രാഹയേദ്ദദ്യാത്പ്രത്യംശമഭയം ച ॥ കZ_൦൩.൧൪.൨൫ ॥,చోరం త్వభయపూర్వం కర్మణః ప్రత్యంశేన గ్రాహయేద్దద్యాత్ప్రత్యంశమభయం చ ॥ కZ_౦౩.౧౪.౨౫ ॥
Chapter 3.14,punaḥsteye pravāsanamanyatragamane ca || KAZ_03.14.26 ||,पुनःस्तेये प्रवासनमन्यत्रगमने च ॥ कZ_०३.१४.२६ ॥,পুনঃস্তেযে প্রবাসনমন্যত্রগমনে চ ॥ কZ_০৩.১৪.২৬ ॥,પુનઃસ્તેયે પ્રવાસનમન્યત્રગમને ચ ॥ કZ_૦૩.૧૪.૨૬ ॥,ಪುನಃಸ್ತೇಯೇ ಪ್ರವಾಸನಮನ್ಯತ್ರಗಮನೇ ಚ ॥ ಕZ_೦೩.೧೪.೨೬ ॥,പുനഃസ്തേയേ പ്രവാസനമന്യത്രഗമനേ ച ॥ കZ_൦൩.൧൪.൨൬ ॥,పునఃస్తేయే ప్రవాసనమన్యత్రగమనే చ ॥ కZ_౦౩.౧౪.౨౬ ॥
Chapter 3.14,mahāparādhe tu dūṣyavadācaret || KAZ_03.14.27 ||,महापराधे तु दूष्यवदाचरेत् ॥ कZ_०३.१४.२७ ॥,মহাপরাধে তু দূষ্যবদাচরেত্ ॥ কZ_০৩.১৪.২৭ ॥,મહાપરાધે તુ દૂષ્યવદાચરેત્ ॥ કZ_૦૩.૧૪.૨૭ ॥,ಮಹಾಪರಾಧೇ ತು ದೂಷ್ಯವದಾಚರೇತ್ ॥ ಕZ_೦೩.೧೪.೨೭ ॥,മഹാപരാധേ തു ദൂഷ്യവദാചരേത് ॥ കZ_൦൩.൧൪.൨൭ ॥,మహాపరాధే తు దూష్యవదాచరేత్ ॥ కZ_౦౩.౧౪.౨౭ ॥
Chapter 3.14,yājakāḥ svāpracāradravyavarjaṃ yathāsambhāṣitaṃ vetanaṃ samaṃ vā vibhajeran || KAZ_03.14.28 ||,याजकाः स्वाप्रचारद्रव्यवर्जं यथासम्भाषितं वेतनं समं वा विभजेरन् ॥ कZ_०३.१४.२८ ॥,যাজকাঃ স্বাপ্রচারদ্রব্যবর্জং যথাসম্ভাষিতং বেতনং সমং বা বিভজেরন্ ॥ কZ_০৩.১৪.২৮ ॥,યાજકાઃ સ્વાપ્રચારદ્રવ્યવર્જં યથાસમ્ભાષિતં વેતનં સમં વા વિભજેરન્ ॥ કZ_૦૩.૧૪.૨૮ ॥,ಯಾಜಕಾಃ ಸ್ವಾಪ್ರಚಾರದ್ರವ್ಯವರ್ಜಂ ಯಥಾಸಮ್ಭಾಷಿತಂ ವೇತನಂ ಸಮಂ ವಾ ವಿಭಜೇರನ್ ॥ ಕZ_೦೩.೧೪.೨೮ ॥,യാജകാഃ സ്വാപ്രചാരദ്രവ്യവര്ജം യഥാസമ്ഭാഷിതം വേതനം സമം വാ വിഭജേരന് ॥ കZ_൦൩.൧൪.൨൮ ॥,యాజకాః స్వాప్రచారద్రవ్యవర్జం యథాసమ్భాషితం వేతనం సమం వా విభజేరన్ ॥ కZ_౦౩.౧౪.౨౮ ॥
Chapter 3.14,agniṣṭomādiṣu ca kratuṣu dīkṣaṇādūrdhvaṃ tṛtīyamaṃśaṃ madhyamopasada ūrdhvamardhamaṃśaṃ sutye prātaḥsavanādūrdhvaṃ pādonamaṃśam || KAZ_03.14.29 ||,अग्निष्टोमादिषु च क्रतुषु दीक्षणादूर्ध्वं तृतीयमंशं मध्यमोपसद ऊर्ध्वमर्धमंशं सुत्ये प्रातःसवनादूर्ध्वं पादोनमंशम् ॥ कZ_०३.१४.२९ ॥,অগ্নিষ্টোমাদিষু চ ক্রতুষু দীক্ষণাদূর্ধ্বং তৃতীযমংশং মধ্যমোপসদ ঊর্ধ্বমর্ধমংশং সুত্যে প্রাতঃসবনাদূর্ধ্বং পাদোনমংশম্ ॥ কZ_০৩.১৪.২৯ ॥,અગ્નિષ્ટોમાદિષુ ચ ક્રતુષુ દીક્ષણાદૂર્ધ્વં તૃતીયમંશં મધ્યમોપસદ ઊર્ધ્વમર્ધમંશં સુત્યે પ્રાતઃસવનાદૂર્ધ્વં પાદોનમંશમ્ ॥ કZ_૦૩.૧૪.૨૯ ॥,ಅಗ್ನಿಷ್ಟೋಮಾದಿಷು ಚ ಕ್ರತುಷು ದೀಕ್ಷಣಾದೂರ್ಧ್ವಂ ತೃತೀಯಮಂಶಂ ಮಧ್ಯಮೋಪಸದ ಊರ್ಧ್ವಮರ್ಧಮಂಶಂ ಸುತ್ಯೇ ಪ್ರಾತಃಸವನಾದೂರ್ಧ್ವಂ ಪಾದೋನಮಂಶಮ್ ॥ ಕZ_೦೩.೧೪.೨೯ ॥,അഗ്നിഷ്ടോമാദിഷു ച ക്രതുഷു ദീക്ഷണാദൂര്ധ്വം തൃതീയമംശം മധ്യമോപസദ ഊര്ധ്വമര്ധമംശം സുത്യേ പ്രാതഃസവനാദൂര്ധ്വം പാദോനമംശമ് ॥ കZ_൦൩.൧൪.൨൯ ॥,అగ్నిష్టోమాదిషు చ క్రతుషు దీక్షణాదూర్ధ్వం తృతీయమంశం మధ్యమోపసద ఊర్ధ్వమర్ధమంశం సుత్యే ప్రాతఃసవనాదూర్ధ్వం పాదోనమంశమ్ ॥ కZ_౦౩.౧౪.౨౯ ॥
Chapter 3.14,mādhyandinātsavanādūrdhvaṃ samagramaṃśaṃ labheta || KAZ_03.14.30 ||,माध्यन्दिनात्सवनादूर्ध्वं समग्रमंशं लभेत ॥ कZ_०३.१४.३० ॥,মাধ্যন্দিনাত্সবনাদূর্ধ্বং সমগ্রমংশং লভেত ॥ কZ_০৩.১৪.৩০ ॥,માધ્યન્દિનાત્સવનાદૂર્ધ્વં સમગ્રમંશં લભેત ॥ કZ_૦૩.૧૪.૩૦ ॥,ಮಾಧ್ಯನ್ದಿನಾತ್ಸವನಾದೂರ್ಧ್ವಂ ಸಮಗ್ರಮಂಶಂ ಲಭೇತ ॥ ಕZ_೦೩.೧೪.೩೦ ॥,മാധ്യന്ദിനാത്സവനാദൂര്ധ്വം സമഗ്രമംശം ലഭേത ॥ കZ_൦൩.൧൪.൩൦ ॥,మాధ్యన్దినాత్సవనాదూర్ధ్వం సమగ్రమంశం లభేత ॥ కZ_౦౩.౧౪.౩౦ ॥
Chapter 3.14,nītā hi dakṣiṇā bhavanti || KAZ_03.14.31 ||,नीता हि दक्षिणा भवन्ति ॥ कZ_०३.१४.३१ ॥,নীতা হি দক্ষিণা ভবন্তি ॥ কZ_০৩.১৪.৩১ ॥,નીતા હિ દક્ષિણા ભવન્તિ ॥ કZ_૦૩.૧૪.૩૧ ॥,ನೀತಾ ಹಿ ದಕ್ಷಿಣಾ ಭವನ್ತಿ ॥ ಕZ_೦೩.೧೪.೩೧ ॥,നീതാ ഹി ദക്ഷിണാ ഭവന്തി ॥ കZ_൦൩.൧൪.൩൧ ॥,నీతా హి దక్షిణా భవన్తి ॥ కZ_౦౩.౧౪.౩౧ ॥
Chapter 3.14,bṛhaspatisavavarjaṃ pratisavanaṃ hi dakṣiṇā dīyante || KAZ_03.14.32 ||,बृहस्पतिसववर्जं प्रतिसवनं हि दक्षिणा दीयन्ते ॥ कZ_०३.१४.३२ ॥,বৃহস্পতিসববর্জং প্রতিসবনং হি দক্ষিণা দীযন্তে ॥ কZ_০৩.১৪.৩২ ॥,બૃહસ્પતિસવવર્જં પ્રતિસવનં હિ દક્ષિણા દીયન્તે ॥ કZ_૦૩.૧૪.૩૨ ॥,ಬೃಹಸ್ಪತಿಸವವರ್ಜಂ ಪ್ರತಿಸವನಂ ಹಿ ದಕ್ಷಿಣಾ ದೀಯನ್ತೇ ॥ ಕZ_೦೩.೧೪.೩೨ ॥,ബൃഹസ്പതിസവവര്ജം പ്രതിസവനം ഹി ദക്ഷിണാ ദീയന്തേ ॥ കZ_൦൩.൧൪.൩൨ ॥,బృహస్పతిసవవర్జం ప్రతిసవనం హి దక్షిణా దీయన్తే ॥ కZ_౦౩.౧౪.౩౨ ॥
Chapter 3.14,tenāhargaṇadakṣiṇā vyākhyātāḥ || KAZ_03.14.33 ||,तेनाहर्गणदक्षिणा व्याख्याताः ॥ कZ_०३.१४.३३ ॥,তেনাহর্গণদক্ষিণা ব্যাখ্যাতাঃ ॥ কZ_০৩.১৪.৩৩ ॥,તેનાહર્ગણદક્ષિણા વ્યાખ્યાતાઃ ॥ કZ_૦૩.૧૪.૩૩ ॥,ತೇನಾಹರ್ಗಣದಕ್ಷಿಣಾ ವ್ಯಾಖ್ಯಾತಾಃ ॥ ಕZ_೦೩.೧೪.೩೩ ॥,തേനാഹര്ഗണദക്ഷിണാ വ്യാഖ്യാതാഃ ॥ കZ_൦൩.൧൪.൩൩ ॥,తేనాహర్గణదక్షిణా వ్యాఖ్యాతాః ॥ కZ_౦౩.౧౪.౩౩ ॥
